"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"Dawson Knox","TE","BUF","@CAR","3.1","2.5","3.7","1.9","2.5","3.1","8.4","7.2","Main"
"Dylan Sampson","RB","CLE","@NE","3.1","2.5","3.1","1.9","2.5","3.1","7.7","6.5","Main"
"Jamari Thrash","WR","CLE","@NE","3.1","2.4","3.0","1.8","2.4","3.0","7.9","6.6","Main"
"Jaydon Blue","RB","DAL","@DEN","3.0","2.8","3.0","2.7","2.8","2.9","7.9","7.6","Main"
"Nate Adkins","TE","DEN","DAL","3.0","2.4","3.5","1.8","2.4","3.0","8.1","6.8","Main"
"Luke McCaffrey","WR","WAS","@KC","3.0","2.5","3.0","1.9","2.4","3.0","8.0","6.8","Monday"
"TEN DST","DST","TEN","@IND","3.0","3.0","3.9","3.0","3.0","3.0","9.2","9.2","Main"
"Jimmy Horn","WR","CAR","BUF","2.9","2.4","2.9","1.9","2.4","2.8","7.8","6.8","Main"
"Jalen Tolbert","WR","DAL","@DEN","2.9","2.4","2.9","1.9","2.4","2.9","8.1","7.0","Main"
"Jeremy Ruckert","TE","NYJ","@CIN","2.9","2.3","3.6","1.6","2.3","2.9","7.3","5.9","Main"
"Tyquan Thornton","WR","KC","WAS","2.6","2.3","2.6","2.0","2.3","2.6","8.6","7.7","Monday"
"Tre' Harris","WR","LAC","MIN","2.5","2.0","2.5","1.5","2.0","2.5","7.4","6.4","Thursday"
"Austin Hooper","TE","NE","CLE","2.5","2.0","2.9","1.5","2.0","2.5","7.1","6.0","Main"
"Dee Eskridge","WR","MIA","@ATL","2.4","1.9","2.4","1.5","1.9","2.4","6.8","5.8","Main"
"Tyler Badie","RB","DEN","DAL","2.3","1.8","2.3","1.3","1.8","2.3","6.9","5.6","Main"
"Malik Heath","WR","GB","@PIT","2.3","1.9","2.3","1.5","1.9","2.3","6.9","5.9","Sunday"
"Noah Gray","TE","KC","WAS","2.3","1.9","2.8","1.5","1.9","2.3","6.9","5.8","Monday"
"Nyheim Hines","RB","LAC","MIN","2.3","1.9","2.3","1.6","1.9","2.3","7.0","6.1","Thursday"
"Luke Musgrave","TE","GB","@PIT","2.2","1.8","2.7","1.3","1.8","2.2","6.4","5.3","Sunday"
"Josh Oliver","TE","MIN","@LAC","2.2","1.7","2.7","1.3","1.7","2.2","6.3","5.3","Thursday"
"Grant Calcaterra","TE","PHI","NYG","2.2","1.8","2.7","1.3","1.8","2.2","6.4","5.3","Main"
"Ray Davis","RB","BUF","@CAR","2.1","2.0","2.1","1.8","2.0","2.1","6.9","6.4","Main"
"Savion Williams","WR","GB","@PIT","2.1","1.8","2.1","1.5","1.8","2.1","6.5","5.8","Sunday"
"Alec Ingold","RB","MIA","@ATL","2.1","1.6","2.1","1.1","1.6","2.1","5.9","4.7","Main"
"Devin Neal","RB","NO","TB","2.1","2.0","2.1","1.9","2.0","2.1","6.5","6.2","Main"
"Will Shipley","RB","PHI","NYG","2.1","1.8","2.1","1.5","1.8","2.1","6.6","5.8","Main"
"Kyle Juszczyk","RB","SF","@HOU","2.1","1.6","2.1","1.1","1.6","2.1","6.1","4.9","Main"
"Chris Moore","WR","WAS","@KC","2.1","1.8","2.1","1.4","1.7","2.1","6.4","5.6","Monday"
"Curtis Samuel","WR","BUF","@CAR","2.0","1.6","2.0","1.3","1.6","1.9","6.3","5.5","Main"
"Adam Trautman","TE","DEN","DAL","2.0","1.6","2.4","1.2","1.6","2.0","6.1","5.2","Main"
"Mo Alie-Cox","TE","IND","TEN","2.0","1.6","2.3","1.3","1.6","2.0","6.5","5.6","Main"
"Ashton Dulin","WR","IND","TEN","1.9","1.5","1.8","1.2","1.5","1.8","6.3","5.5","Main"
"Adam Thielen","WR","MIN","@LAC","1.9","1.5","1.9","1.1","1.5","1.9","5.8","4.8","Thursday"
"Kameron Johnson","WR","TB","@NO","1.9","1.5","1.9","1.2","1.5","1.9","6.2","5.4","Main"
"Drew Sample","TE","CIN","NYJ","1.8","1.4","2.3","1.0","1.4","1.8","5.4","4.3","Main"
"Luke Schoonmaker","TE","DAL","@DEN","1.8","1.4","2.2","1.0","1.4","1.8","5.5","4.5","Main"
"Chris Rodriguez","RB","WAS","@KC","1.8","1.7","1.8","1.7","1.7","1.8","5.6","5.4","Monday"
"Harrison Bryant","TE","HOU","SF","1.7","1.4","2.1","1.0","1.4","1.7","5.6","4.7","Main"
"KhaDarel Hodge","WR","ATL","MIA","1.6","1.3","1.6","1.0","1.3","1.6","5.5","4.8","Main"
"Kyle Williams","WR","NE","CLE","1.6","1.3","1.6","1.1","1.3","1.6","5.5","4.8","Main"
"Roman Wilson","WR","PIT","GB","1.6","1.3","1.6","1.0","1.3","1.6","5.2","4.4","Sunday"
"John FitzPatrick","TE","GB","@PIT","1.5","1.2","1.8","0.9","1.2","1.5","4.8","3.9","Sunday"
"Jaret Patterson","RB","LAC","MIN","1.5","1.4","1.5","1.4","1.4","1.5","4.9","4.6","Thursday"
"Jaylen Wright","RB","MIA","@ATL","1.5","1.3","1.5","1.2","1.3","1.4","4.6","4.2","Main"
"Greg Dulcich","TE","MIA","@ATL","1.5","1.2","1.8","0.9","1.2","1.5","4.7","3.9","Main"
"John Metchie","WR","PHI","NYG","1.5","1.2","1.5","0.9","1.2","1.5","4.9","4.1","Main"
"Charlie Woerner","TE","ATL","MIA","1.4","1.1","1.7","0.8","1.1","1.4","4.7","3.9","Main"
"DJ Giddens","RB","IND","TEN","1.4","1.3","1.3","1.3","1.3","1.3","4.9","4.8","Main"
"Luke Farrell","TE","SF","@HOU","1.3","1.0","1.6","0.7","1.0","1.3","4.3","3.5","Main"
"Mason Kinsey","WR","TEN","@IND","1.3","1.0","1.3","0.8","1.0","1.3","4.3","3.6","Main"
"Keaton Mitchell","RB","BAL","CHI","1.2","1.1","1.1","1.1","1.1","1.1","4.0","3.9","Main"
"Jackson Hawes","TE","BUF","@CAR","1.2","1.0","1.4","0.8","1.0","1.2","4.4","3.7","Main"
"Devaughn Vele","WR","NO","TB","1.1","0.8","1.1","0.6","0.8","1.1","3.8","3.1","Main"
"Foster Moreau","TE","NO","TB","1.1","0.9","1.4","0.7","0.9","1.1","4.1","3.4","Main"
"Durham Smythe","TE","CHI","@BAL","1.0","0.8","1.2","0.6","0.8","1.0","3.6","3.0","Main"
"Hunter Luepke","RB","DAL","@DEN","1.0","0.8","1.0","0.6","0.8","0.9","3.5","2.9","Main"
"Devin Singletary","RB","NYG","@PHI","1.0","0.9","1.0","0.9","0.9","1.0","3.4","3.3","Main"
"Tank Bigsby","RB","PHI","NYG","1.0","1.0","1.0","1.0","1.0","1.0","4.1","4.0","Main"
"John Bates","TE","WAS","@KC","1.0","0.8","1.2","0.6","0.8","1.0","3.4","2.7","Monday"
"Tylan Wallace","WR","BAL","CHI","0.8","0.7","0.8","0.5","0.7","0.8","3.3","2.7","Main"
"Charlie Kolar","TE","BAL","CHI","0.8","0.6","1.0","0.5","0.6","0.8","3.1","2.5","Main"
"Brycen Tremayne","WR","CAR","BUF","0.8","0.6","0.8","0.5","0.6","0.8","3.1","2.5","Main"
"Blake Whiteheart","TE","CLE","@NE","0.8","0.6","1.0","0.5","0.6","0.8","3.2","2.5","Main"
"Malachi Corley","WR","CLE","@NE","0.7","0.6","0.7","0.5","0.6","0.7","2.8","2.4","Main"
"Ryan Flournoy","WR","DAL","@DEN","0.7","0.6","0.7","0.5","0.6","0.7","2.9","2.4","Main"
"Tyler Conklin","TE","LAC","MIN","0.7","0.6","0.8","0.5","0.6","0.7","2.6","2.1","Thursday"
"Darius Cooper","WR","PHI","NYG","0.7","0.6","0.7","0.5","0.6","0.7","3.0","2.4","Main"
"Kaleb Johnson","RB","PIT","GB","0.7","0.7","0.7","0.6","0.7","0.7","2.7","2.5","Sunday"
"Ryan Miller","WR","TB","@NO","0.7","0.5","0.7","0.4","0.5","0.7","2.8","2.4","Main"
"Trent Sherfield","WR","DEN","DAL","0.6","0.5","0.6","0.4","0.5","0.6","2.6","2.1","Main"
"Chris Brooks","RB","GB","@PIT","0.6","0.5","0.6","0.4","0.5","0.6","2.7","2.2","Sunday"
"Tucker Fisk","TE","LAC","MIN","0.6","0.5","0.8","0.4","0.5","0.6","2.7","2.2","Thursday"
"Connor Heyward","TE","PIT","GB","0.6","0.5","0.7","0.3","0.5","0.6","2.3","1.8","Sunday"
"Gage Larvadain","WR","CLE","@NE","0.5","0.4","0.5","0.3","0.4","0.5","2.0","1.6","Main"
"Adam Prentice","RB","DEN","DAL","0.5","0.4","0.5","0.4","0.4","0.5","2.1","2.0","Main"
"Terrell Jennings","RB","NE","CLE","0.5","0.5","0.5","0.5","0.5","0.5","2.1","2.1","Main"
"Jack Stoll","TE","NO","TB","0.5","0.4","0.7","0.3","0.4","0.5","2.3","1.8","Main"
"Beaux Collins","WR","NYG","@PHI","0.5","0.4","0.5","0.3","0.4","0.5","2.0","1.6","Main"
"Jordan Watkins","WR","SF","@HOU","0.5","0.4","0.5","0.3","0.4","0.5","0.0","0.0","Main"
"Jake Tonges","TE","SF","@HOU","0.5","0.4","0.6","0.3","0.4","0.5","2.0","1.6","Main"
"Feleipe Franks","TE","ATL","MIA","0.4","0.3","0.4","0.3","0.3","0.4","1.1","0.9","Main"
"Trevor Etienne","RB","CAR","BUF","0.4","0.4","0.4","0.4","0.4","0.4","1.9","1.8","Main"
"Zavier Scott","RB","MIN","@LAC","0.4","0.3","0.4","0.3","0.3","0.4","1.7","1.5","Thursday"
"Brandon Smith","WR","NYJ","@CIN","0.4","0.3","0.4","0.2","0.3","0.4","1.6","1.3","Main"
"Isaiah Williams","WR","NYJ","@CIN","0.4","0.3","0.4","0.2","0.3","0.4","1.6","1.3","Main"
"Skyy Moore","WR","SF","@HOU","0.4","0.4","0.4","0.3","0.4","0.4","1.8","1.6","Main"
"Dylan Drummond","WR","ATL","MIA","0.3","0.2","0.3","0.2","0.2","0.3","1.0","0.9","Main"
"Teagan Quitoriano","TE","ATL","MIA","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Stephen Carlson","TE","CHI","@BAL","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Mitchell Tinsley","WR","CIN","NYJ","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Jonathan Mingo","WR","DAL","@DEN","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Main"
"Brevyn Spann-Ford","TE","DAL","@DEN","0.3","0.2","0.4","0.2","0.2","0.3","1.2","1.0","Main"
"Dare Ogunbowale","RB","HOU","SF","0.3","0.2","0.3","0.2","0.2","0.3","1.4","1.1","Main"
"Jared Wayne","WR","HOU","SF","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Anthony Gould","WR","IND","TEN","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Drew Ogletree","TE","IND","TEN","0.3","0.3","0.4","0.2","0.3","0.3","1.4","1.1","Main"
"Scott Matlock","RB","LAC","MIN","0.3","0.2","0.3","0.1","0.2","0.3","1.2","0.9","Thursday"
"Derius Davis","WR","LAC","MIN","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.2","Thursday"
"Hayden Rucci","TE","MIA","@ATL","0.3","0.2","0.3","0.1","0.2","0.3","1.1","0.9","Main"
"Mason Tipton","WR","NO","TB","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Chris Manhertz","TE","NYG","@PHI","0.3","0.2","0.3","0.1","0.2","0.3","1.0","0.8","Main"
"Ben Skowronek","WR","PIT","GB","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Sunday"
"Payne Durham","TE","TB","@NO","0.3","0.3","0.4","0.2","0.3","0.3","1.4","1.2","Main"
"Ben Sinnott","TE","WAS","@KC","0.3","0.2","0.3","0.1","0.2","0.3","1.1","0.8","Monday"
"Nathan Carter","RB","ATL","MIA","0.2","0.2","0.2","0.2","0.2","0.2","0.9","0.9","Main"
"Patrick Ricard","RB","BAL","CHI","0.2","0.1","0.2","0.1","0.1","0.2","0.8","0.6","Main"
"Travis Homer","RB","CHI","@BAL","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.8","Main"
"British Brooks","RB","HOU","SF","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.7","Main"
"Robert Tonyan","TE","KC","WAS","0.2","0.1","0.2","0.1","0.1","0.2","0.8","0.6","Monday"
"Andrew Beck","TE","NYJ","@CIN","0.2","0.2","0.3","0.1","0.2","0.2","1.0","0.8","Main"
"Kylen Granson","TE","PHI","NYG","0.2","0.2","0.3","0.1","0.2","0.2","1.0","0.8","Main"
"Devin Culp","TE","TB","@NO","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Main"
"Julius Chestnut","RB","TEN","@IND","0.2","0.2","0.2","0.2","0.2","0.2","1.1","1.0","Main"
"Jamal Agnew","WR","ATL","MIA","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Reggie Gilliam","TE","BUF","@CAR","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Tahj Brooks","RB","CIN","NYJ","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Malik Davis","RB","DAL","@DEN","0.1","0.1","0.1","0.1","0.1","0.1","0.7","0.7","Main"
"Cedrick Wilson","WR","MIA","@ATL","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.4","Main"
"Ben Yurosek","TE","MIN","@LAC","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Thursday"
"Tai Felton","WR","MIN","@LAC","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Thursday"
"Efton Chism","WR","NE","CLE","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Jack Westover","TE","NE","CLE","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Main"
"Zaire Mitchell-Paden","TE","NO","TB","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Gunner Olszewski","WR","NYG","@PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Thomas Fidone","TE","NYG","@PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Khalil Herbert","RB","NYJ","@CIN","0.1","0.1","0.1","0.0","0.1","0.1","0.4","0.3","Main"
"Cameron Latu","TE","PHI","NYG","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Isaac Guerendo","RB","SF","@HOU","0.1","0.1","0.1","0.1","0.1","0.1","0.3","0.3","Main"
"Josh Williams","RB","TB","@NO","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"David Martin-Robinson","TE","TEN","@IND","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
