"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"PIT DST","DST","PIT","IND","4.2","4.2","4.9","4.2","4.2","4.2","10.8","10.8","Main"
"Darnell Washington","TE","PIT","IND","4.1","3.3","5.0","2.4","3.3","4.1","9.9","8.3","Main"
"ARI DST","DST","ARI","@DAL","4.0","4.0","4.7","4.0","4.0","4.0","10.5","10.5","Monday"
"Ryan Flournoy","WR","DAL","ARI","3.9","3.2","3.9","2.5","3.2","3.9","10.0","8.7","Monday"
"Michael Mayer","TE","LV","JAX","3.9","3.0","4.7","2.2","3.0","3.8","9.3","7.7","Main"
"Terrance Ferguson","TE","LA","NO","3.9","3.3","4.6","2.6","3.3","3.9","10.3","9.1","Main"
"Raheem Mostert","RB","LV","JAX","3.8","3.5","3.8","3.1","3.5","3.8","9.5","8.9","Main"
"Tanner Hudson","TE","CIN","CHI","3.7","2.9","4.6","2.1","2.9","3.7","9.0","7.5","Main"
"Tre' Harris","WR","LAC","@TEN","3.7","3.0","3.7","2.3","3.0","3.7","9.7","8.4","Main"
"Taysom Hill","TE","NO","@LA","3.7","3.5","4.0","3.2","3.4","3.6","8.9","8.4","Main"
"CAR DST","DST","CAR","@GB","3.6","3.6","4.3","3.6","3.6","3.6","9.9","9.9","Main"
"Kalif Raymond","WR","DET","MIN","3.5","2.9","3.5","2.2","2.8","3.5","9.3","8.1","Main"
"Jayden Higgins","WR","HOU","DEN","3.5","2.9","3.5","2.2","2.9","3.5","9.1","7.8","Main"
"JuJu Smith-Schuster","WR","KC","@BUF","3.5","2.8","3.5","2.2","2.8","3.5","9.2","7.9","Main"
"Jack Bech","WR","LV","JAX","3.5","2.8","3.5","2.1","2.8","3.5","9.1","7.8","Main"
"Brandin Cooks","WR","NO","@LA","3.5","2.8","3.5","2.0","2.7","3.5","8.7","7.2","Main"
"MIA DST","DST","MIA","BAL","3.5","3.5","4.2","3.5","3.5","3.5","9.5","9.5","Thursday"
"NO DST","DST","NO","@LA","3.5","3.5","4.3","3.5","3.5","3.5","9.6","9.6","Main"
"Jaret Patterson","RB","LAC","@TEN","3.4","3.3","3.4","3.2","3.3","3.4","9.0","8.9","Main"
"Cody White","WR","SEA","@WAS","3.4","2.8","3.4","2.2","2.8","3.3","9.4","8.2","Sunday"
"Emari Demercado","RB","ARI","@DAL","3.3","2.7","3.3","2.1","2.7","3.3","8.9","7.8","Monday"
"Keaton Mitchell","RB","BAL","@MIA","3.3","3.2","3.2","3.1","3.1","3.2","9.0","8.8","Thursday"
"Tommy Tremble","TE","CAR","@GB","3.3","2.5","4.1","1.8","2.5","3.3","7.9","6.4","Main"
"Ameer Abdullah","RB","IND","@PIT","3.3","2.9","3.3","2.5","2.9","3.3","9.0","8.3","Main"
"MIN DST","DST","MIN","@DET","3.3","3.3","4.1","3.3","3.3","3.3","9.6","9.6","Main"
"Elijah Higgins","TE","ARI","@DAL","3.1","2.4","3.7","1.8","2.4","3.1","7.9","6.5","Monday"
"Ty Johnson","RB","BUF","KC","3.1","2.6","3.1","2.1","2.6","3.1","8.5","7.5","Main"
"Curtis Samuel","WR","BUF","KC","3.1","2.5","3.1","1.8","2.4","3.1","8.1","6.8","Main"
"Dawson Knox","TE","BUF","KC","3.1","2.5","3.7","1.9","2.5","3.1","8.2","6.9","Main"
"David Sills V","WR","ATL","@NE","3.0","2.4","3.0","1.8","2.4","3.0","8.1","6.8","Main"
"Johnny Mundt","TE","JAX","@LV","3.0","2.4","3.7","1.7","2.4","3.0","7.8","6.5","Main"
"Austin Hooper","TE","NE","ATL","3.0","2.4","3.6","1.9","2.4","3.0","8.2","7.0","Main"
"Devin Duvernay","WR","CHI","@CIN","2.9","2.4","2.9","1.8","2.4","2.9","8.3","7.2","Main"
"Adam Trautman","TE","DEN","@HOU","2.6","2.0","3.1","1.5","2.0","2.6","7.0","5.8","Main"
"Cedrick Wilson","WR","MIA","BAL","2.6","2.1","2.6","1.6","2.1","2.6","7.3","6.2","Thursday"
"Kyle Juszczyk","RB","SF","@NYG","2.5","2.0","2.5","1.4","2.0","2.5","7.1","5.8","Main"
"Jimmy Horn","WR","CAR","@GB","2.4","2.0","2.3","1.6","2.0","2.3","6.6","5.8","Main"
"Tyler Lockett","WR","LV","JAX","2.3","1.8","2.3","1.4","1.8","2.3","6.8","5.7","Main"
"Savion Williams","WR","GB","CAR","2.2","1.9","2.2","1.6","1.9","2.1","6.8","6.2","Main"
"Malik Heath","WR","GB","CAR","2.2","1.8","2.2","1.4","1.8","2.2","7.0","6.1","Main"
"Alec Ingold","RB","MIA","BAL","2.2","1.7","2.2","1.1","1.7","2.2","6.3","5.1","Thursday"
"Greg Dulcich","TE","MIA","BAL","2.2","1.7","2.6","1.3","1.7","2.2","6.3","5.2","Thursday"
"Greg Dortch","WR","ARI","@DAL","2.1","1.6","2.1","1.2","1.6","2.1","6.0","5.0","Monday"
"Luke Schoonmaker","TE","DAL","ARI","2.1","1.6","2.5","1.2","1.6","2.1","6.2","5.2","Monday"
"Isaac TeSlaa","WR","DET","MIN","2.1","1.7","2.1","1.4","1.7","2.1","6.8","5.9","Main"
"Ray Davis","RB","BUF","KC","2.0","1.8","2.0","1.5","1.8","2.0","6.1","5.6","Main"
"Brock Wright","TE","DET","MIN","2.0","1.6","2.4","1.2","1.6","2.0","6.1","5.1","Main"
"Mo Alie-Cox","TE","IND","@PIT","2.0","1.6","2.4","1.3","1.6","2.0","6.3","5.4","Main"
"Devaughn Vele","WR","NO","@LA","2.0","1.6","2.0","1.1","1.6","2.0","5.8","4.8","Main"
"Ashton Dulin","WR","IND","@PIT","1.9","1.6","1.9","1.3","1.6","1.9","6.3","5.5","Main"
"Davis Allen","TE","LA","NO","1.9","1.6","2.3","1.2","1.6","1.9","6.1","5.2","Main"
"Ray-Ray McCloud","WR","NYG","SF","1.9","1.5","1.9","1.1","1.5","1.9","5.8","4.8","Main"
"Drew Sample","TE","CIN","CHI","1.8","1.3","2.2","0.9","1.3","1.8","5.2","4.1","Main"
"Tyler Badie","RB","DEN","@HOU","1.8","1.4","1.8","1.0","1.4","1.8","5.4","4.5","Main"
"Trent Sherfield","WR","DEN","@HOU","1.8","1.5","1.8","1.1","1.5","1.8","5.8","4.9","Main"
"John FitzPatrick","TE","GB","CAR","1.8","1.4","2.1","1.1","1.4","1.8","5.7","4.8","Main"
"LeQuint Allen","RB","JAX","@LV","1.8","1.5","1.8","1.1","1.5","1.8","5.7","4.8","Main"
"John Bates","TE","WAS","SEA","1.7","1.4","2.1","1.0","1.4","1.7","5.4","4.5","Sunday"
"Tyrell Shavers","WR","BUF","KC","1.6","1.3","1.6","1.0","1.3","1.6","5.2","4.4","Main"
"Luke Musgrave","TE","GB","CAR","1.6","1.3","2.0","1.0","1.3","1.6","5.2","4.4","Main"
"Austin Trammell","WR","JAX","@LV","1.6","1.3","1.6","1.0","1.3","1.6","5.2","4.4","Main"
"Colby Parkinson","TE","LA","NO","1.6","1.3","1.9","1.0","1.3","1.6","5.1","4.3","Main"
"Kyle Williams","WR","NE","ATL","1.6","1.3","1.6","1.1","1.3","1.6","5.6","4.9","Main"
"Jalin Hyatt","WR","NYG","SF","1.6","1.3","1.6","1.1","1.3","1.6","5.6","4.9","Main"
"Beaux Collins","WR","NYG","SF","1.6","1.3","1.6","1.0","1.3","1.6","5.3","4.6","Main"
"Jackson Hawes","TE","BUF","KC","1.5","1.2","1.8","0.9","1.2","1.5","5.0","4.2","Main"
"Adam Thielen","WR","MIN","@DET","1.4","1.1","1.4","0.8","1.1","1.4","4.8","4.0","Main"
"Mitchell Evans","TE","CAR","@GB","1.3","1.0","1.6","0.7","1.0","1.3","4.2","3.4","Main"
"Charlie Kolar","TE","BAL","@MIA","1.2","1.0","1.4","0.8","1.0","1.2","4.5","3.8","Thursday"
"Chris Rodriguez","RB","WAS","SEA","1.2","1.2","1.2","1.2","1.2","1.2","4.0","4.0","Sunday"
"Tylan Wallace","WR","BAL","@MIA","1.1","0.9","1.1","0.7","0.9","1.1","4.3","3.6","Thursday"
"Clyde Edwards-Helaire","RB","KC","@BUF","1.1","1.0","1.1","0.9","1.0","1.1","3.7","3.4","Main"
"Foster Moreau","TE","NO","@LA","1.1","0.9","1.4","0.6","0.9","1.1","3.9","3.2","Main"
"Ricky White","WR","SEA","@WAS","1.1","0.9","1.1","0.7","0.9","1.1","4.2","3.6","Sunday"
"Jalen Tolbert","WR","DAL","ARI","1.0","0.9","1.0","0.7","0.9","1.0","4.0","3.4","Monday"
"Tyquan Thornton","WR","KC","@BUF","1.0","0.9","1.0","0.7","0.9","1.0","4.2","3.7","Main"
"Thomas Fidone","TE","NYG","SF","1.0","0.8","1.2","0.6","0.8","1.0","3.8","3.1","Main"
"Harrison Bryant","TE","HOU","DEN","0.9","0.7","1.0","0.5","0.7","0.9","3.4","2.8","Main"
"Chris Manhertz","TE","NYG","SF","0.9","0.7","1.0","0.5","0.7","0.8","3.4","2.8","Main"
"Charlie Woerner","TE","ATL","@NE","0.8","0.6","1.0","0.4","0.6","0.8","3.0","2.4","Main"
"Hunter Luepke","RB","DAL","ARI","0.8","0.7","0.8","0.5","0.7","0.8","3.3","2.8","Monday"
"Ben Yurosek","TE","MIN","@DET","0.8","0.6","0.9","0.4","0.6","0.8","3.1","2.5","Main"
"D'Ernest Johnson","RB","NE","ATL","0.8","0.8","0.8","0.7","0.8","0.8","3.2","2.9","Main"
"Skyy Moore","WR","SF","@NYG","0.8","0.7","0.8","0.6","0.7","0.8","3.1","2.7","Main"
"Jake Tonges","TE","SF","@NYG","0.8","0.6","1.0","0.5","0.6","0.8","3.1","2.5","Main"
"Treylon Burks","WR","WAS","SEA","0.8","0.7","0.8","0.6","0.7","0.8","3.5","2.9","Sunday"
"Dare Ogunbowale","RB","HOU","DEN","0.7","0.6","0.7","0.4","0.6","0.7","2.7","2.3","Main"
"Tim Jones","WR","JAX","@LV","0.6","0.4","0.6","0.3","0.4","0.6","2.3","1.9","Main"
"Ben Skowronek","WR","PIT","IND","0.6","0.5","0.6","0.4","0.5","0.6","2.4","1.9","Main"
"Connor Heyward","TE","PIT","IND","0.6","0.5","0.7","0.4","0.5","0.6","2.5","2.1","Main"
"Jordan Watkins","WR","SF","@NYG","0.6","0.5","0.6","0.4","0.5","0.6","2.4","1.9","Main"
"Luke Farrell","TE","SF","@NYG","0.6","0.5","0.7","0.3","0.5","0.6","2.3","1.8","Main"
"Brittain Brown","RB","CHI","@CIN","0.5","0.5","0.5","0.4","0.5","0.5","2.2","2.1","Main"
"Tucker Fisk","TE","LAC","@TEN","0.5","0.4","0.6","0.3","0.4","0.5","2.1","1.7","Main"
"Jack Stoll","TE","NO","@LA","0.5","0.4","0.7","0.3","0.4","0.5","2.2","1.7","Main"
"Mason Kinsey","WR","TEN","LAC","0.5","0.4","0.5","0.3","0.4","0.5","2.0","1.6","Main"
"Trevor Etienne","RB","CAR","@GB","0.4","0.3","0.4","0.3","0.3","0.4","1.6","1.5","Main"
"Brycen Tremayne","WR","CAR","@GB","0.4","0.3","0.4","0.3","0.3","0.4","1.8","1.4","Main"
"Brevyn Spann-Ford","TE","DAL","ARI","0.4","0.3","0.4","0.2","0.3","0.4","1.5","1.2","Monday"
"Adam Prentice","RB","DEN","@HOU","0.4","0.4","0.4","0.3","0.4","0.4","1.9","1.7","Main"
"Chris Brooks","RB","GB","CAR","0.4","0.4","0.4","0.3","0.4","0.4","1.9","1.7","Main"
"Xavier Weaver","WR","ARI","@DAL","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Monday"
"Teagan Quitoriano","TE","ATL","@NE","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Jahdae Walker","WR","CHI","@CIN","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Durham Smythe","TE","CHI","@CIN","0.3","0.3","0.4","0.2","0.3","0.3","1.3","1.1","Main"
"Mitchell Tinsley","WR","CIN","CHI","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Main"
"Michael Bandy","WR","DEN","@HOU","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Marcedes Lewis","TE","DEN","@HOU","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Ross Dwelley","TE","DET","MIN","0.3","0.3","0.4","0.2","0.3","0.3","1.3","1.1","Main"
"Tyler Goodson","RB","IND","@PIT","0.3","0.3","0.3","0.2","0.3","0.3","1.5","1.4","Main"
"Adonai Mitchell","WR","IND","@PIT","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Laquon Treadwell","WR","IND","@PIT","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Drew Ogletree","TE","IND","@PIT","0.3","0.3","0.4","0.2","0.3","0.3","1.3","1.1","Main"
"Ian Thomas","TE","LV","JAX","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Scott Matlock","RB","LAC","@TEN","0.3","0.2","0.3","0.1","0.2","0.3","1.1","0.8","Main"
"Amar Johnson","RB","LAC","@TEN","0.3","0.3","0.3","0.2","0.3","0.3","1.4","1.2","Main"
"Derius Davis","WR","LAC","@TEN","0.3","0.3","0.3","0.2","0.3","0.3","1.4","1.2","Main"
"Tyler Conklin","TE","LAC","@TEN","0.3","0.2","0.3","0.2","0.2","0.3","0.7","0.6","Main"
"Konata Mumpfield","WR","LA","NO","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Main"
"Xavier Smith","WR","LA","NO","0.3","0.3","0.3","0.2","0.3","0.3","1.4","1.2","Main"
"Dee Eskridge","WR","MIA","BAL","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Thursday"
"Nick Vannett","TE","MIN","@DET","0.3","0.2","0.3","0.1","0.2","0.3","1.1","0.8","Main"
"Kaleb Johnson","RB","PIT","IND","0.3","0.3","0.3","0.3","0.3","0.3","1.2","1.2","Main"
"Jalen Milroe","QB","SEA","@WAS","0.3","0.3","0.3","0.3","0.3","0.3","1.3","1.3","Sunday"
"Nick Kallerup","TE","SEA","@WAS","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Sunday"
"Ben Sinnott","TE","WAS","SEA","0.3","0.2","0.4","0.2","0.2","0.3","1.3","1.0","Sunday"
"KhaDarel Hodge","WR","ATL","@NE","0.2","0.2","0.2","0.2","0.2","0.2","0.9","0.8","Main"
"Tahj Brooks","RB","CIN","CHI","0.2","0.2","0.2","0.2","0.2","0.2","1.1","1.1","Main"
"Malik Davis","RB","DAL","ARI","0.2","0.2","0.2","0.2","0.2","0.2","0.8","0.8","Monday"
"British Brooks","RB","HOU","DEN","0.2","0.1","0.2","0.1","0.1","0.2","0.8","0.7","Main"
"Nikko Remigio","WR","KC","@BUF","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Robert Tonyan","TE","KC","@BUF","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Dylan Laube","RB","LV","JAX","0.2","0.2","0.2","0.2","0.2","0.2","1.1","1.0","Main"
"Zavier Scott","RB","MIN","@DET","0.2","0.2","0.2","0.1","0.2","0.2","1.0","0.9","Main"
"Brady Russell","RB","SEA","@WAS","0.2","0.2","0.2","0.1","0.2","0.2","1.0","0.8","Sunday"
"Simi Fehoko","WR","ARI","@DAL","0.1","0.1","0.1","0.1","0.1","0.1","0.7","0.6","Monday"
"Josiah Deguara","TE","ARI","@DAL","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Monday"
"Dylan Drummond","WR","ATL","@NE","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Patrick Ricard","RB","BAL","@MIA","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.4","Thursday"
"Reggie Gilliam","TE","BUF","KC","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Jacob Saylors","RB","DET","MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Dominic Lovett","WR","DET","MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Braxton Berrios","WR","HOU","DEN","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Alex Bachman","WR","LV","JAX","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Tahj Washington","WR","MIA","BAL","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Thursday"
"Hayden Rucci","TE","MIA","BAL","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Thursday"
"Tai Felton","WR","MIN","@DET","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Jack Westover","TE","NE","ATL","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Main"
"Mason Tipton","WR","NO","@LA","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Gunner Olszewski","WR","NYG","SF","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Ke'Shawn Williams","WR","PIT","IND","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Isaac Guerendo","RB","SF","@NYG","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"George Holani","RB","SEA","@WAS","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Sunday"
"Robbie Ouzts","RB","SEA","@WAS","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.4","Sunday"
"Julius Chestnut","RB","TEN","LAC","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"James Proche","WR","TEN","LAC","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"David Martin-Robinson","TE","TEN","LAC","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.4","Main"
"Feleipe Franks","TE","ATL","@NE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Main"
